,name,description,category,resource,homepage,show,projectrank,github_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,star_count,commit_count,contributor_count,open_issue_count,closed_issue_count,license,updated_github_id,pypi_id,conda_id,latest_stable_release_published_at,latest_stable_release_number,release_count,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads
279,bleach,A whitelist-based HTML sanitization and text linkification library.,HTML Manipulation,,https://github.com/mozilla/bleach,True,30,mozilla/bleach,https://github.com/mozilla/bleach,2010-02-19 01:12:41.000,2021-02-22 14:35:15.000,2021-02-22 14:35:15.000,197.0,2133.0,735.0,71.0,42.0,271.0,,,bleach,conda-forge/bleach,,,19.0,116732.0,116732.0,https://pypi.org/project/bleach,13529175.0,13608232.0,https://anaconda.org/conda-forge/bleach,2021-02-01 21:07:15.002,4031912.0,2.0,
280,motor,The async Python driver for MongoDB.,Database Drivers,,https://github.com/mongodb/motor,True,30,mongodb/motor,https://github.com/mongodb/motor,2013-01-11 21:34:44.000,2021-04-08 22:19:02.000,2021-04-08 22:19:02.000,144.0,1686.0,1625.0,30.0,,,Apache-2.0,,motor,conda-forge/motor,2021-04-08 21:50:16.000,2.4.0,4.0,4420.0,4420.0,https://pypi.org/project/motor,381548.0,381979.0,https://anaconda.org/conda-forge/motor,2020-11-20 20:00:39.143,12077.0,2.0,
281,voluptuous,A Python data validation library.,Data Validation,,https://github.com/alecthomas/voluptuous,True,30,alecthomas/voluptuous,https://github.com/alecthomas/voluptuous,2010-07-15 09:55:10.000,2021-02-19 23:05:05.000,2021-02-19 23:05:05.000,186.0,1680.0,442.0,86.0,37.0,193.0,BSD-3-Clause,,voluptuous,conda-forge/voluptuous,2020-12-06 22:57:19.000,0.12.1,9.0,3230.0,3230.0,https://pypi.org/project/voluptuous,1108548.0,1110342.0,https://anaconda.org/conda-forge/voluptuous,2020-12-30 07:03:19.353,102310.0,2.0,
282,TheAlgorithms,All Algorithms implemented in Python.,Algorithms and Design Patterns,,https://github.com/TheAlgorithms/Python,True,29,TheAlgorithms/Python,https://github.com/TheAlgorithms/Python,2016-05-20 05:25:33.155,2021-04-24 06:27:14.000,2021-04-23 06:24:01.000,28426.0,102603.0,2092.0,706.0,4.0,644.0,MIT,,Python,conda-forge/Python,,,60.0,,,https://pypi.org/project/Python,,475138.0,https://anaconda.org/conda-forge/Python,2021-02-21 05:43:22.903,28033166.0,1.0,
283,thefuck,Correcting your previous console command.,Command-line Tools,,https://github.com/nvbn/thefuck,True,29,nvbn/thefuck,https://github.com/nvbn/thefuck,2015-04-08 15:08:04.000,2021-04-21 17:43:21.000,2021-04-21 17:43:21.000,2736.0,59949.0,1584.0,169.0,202.0,386.0,MIT,,thefuck,conda-forge/thefuck,2020-03-19 17:47:56.000,3.30,15.0,265.0,265.0,https://pypi.org/project/thefuck,5504.0,5504.0,https://anaconda.org/conda-forge/thefuck,,,1.0,
284,fastapi,"A modern, fast, web framework for building APIs with Python 3.6+ based on standard Python type hints.",RESTful API,,https://github.com/tiangolo/fastapi,True,29,tiangolo/fastapi,https://github.com/tiangolo/fastapi,2018-12-08 08:21:47.000,2021-04-24 12:35:37.000,2021-04-07 07:04:13.000,2039.0,30054.0,1532.0,214.0,551.0,1449.0,MIT,,fastapi,conda-forge/fastapi,2020-12-20 19:20:20.000,0.63.0,99.0,,,https://pypi.org/project/fastapi,1673416.0,1684500.0,https://anaconda.org/conda-forge/fastapi,2021-01-08 10:36:10.346,221688.0,2.0,
285,magenta,A tool to generate music and art using artificial intelligence.,Miscellaneous,,https://github.com/magenta/magenta,True,29,magenta/magenta,https://github.com/magenta/magenta,2016-05-05 20:10:40.000,2021-04-19 14:20:10.000,2021-04-19 14:20:02.000,3313.0,16549.0,1387.0,149.0,271.0,550.0,Apache-2.0,,magenta,conda-forge/magenta,2020-09-08 13:05:49.000,2.1.2,47.0,286.0,286.0,https://pypi.org/project/magenta,6889.0,6889.0,https://anaconda.org/conda-forge/magenta,,,2.0,
286,poetry,Python dependency management and packaging made easy.,Package Management,,https://github.com/python-poetry/poetry,True,29,sdispater/poetry,https://github.com/python-poetry/poetry,2018-02-28 15:23:47.000,2021-04-23 20:51:54.000,2021-04-21 12:51:33.000,1172.0,14793.0,1775.0,271.0,905.0,1847.0,MIT,python-poetry/poetry,poetry,conda-forge/poetry,2021-04-14 17:07:52.000,1.1.6,98.0,,,https://pypi.org/project/poetry,2284074.0,2451881.0,https://anaconda.org/conda-forge/poetry,2021-04-15 00:21:03.148,196799.0,1.0,5957808.0
287,Zipline,A Pythonic algorithmic trading library.,Science,,https://github.com/quantopian/zipline,True,29,quantopian/zipline,https://github.com/quantopian/zipline,2012-10-19 15:50:29.000,2021-04-18 22:05:29.000,2020-10-14 16:36:49.000,3685.0,13771.0,6226.0,151.0,305.0,649.0,Apache-2.0,,zipline,conda-forge/zipline,2020-10-05 15:43:07.000,1.4.1,13.0,709.0,709.0,https://pypi.org/project/zipline,6896.0,7424.0,https://anaconda.org/conda-forge/zipline,2020-10-05 18:38:58.729,3702.0,3.0,
288,yapf,Yet another Python code formatter from Google.,Code Analysis,,https://github.com/google/yapf,True,29,google/yapf,https://github.com/google/yapf,2015-03-18 18:22:31.000,2021-04-19 23:42:42.000,2021-03-12 21:42:14.000,769.0,11663.0,,125.0,310.0,369.0,Apache-2.0,,yapf,conda-forge/yapf,,,23.0,18892.0,18892.0,https://pypi.org/project/yapf,1531647.0,1542195.0,https://anaconda.org/conda-forge/yapf,2021-04-19 00:01:27.357,611804.0,2.0,
289,EasyOCR,Ready-to-use OCR with 40+ languages supported.,Computer Vision,,https://github.com/JaidedAI/EasyOCR,True,29,JaidedAI/EasyOCR,https://github.com/JaidedAI/EasyOCR,2020-03-14 11:46:39.000,2021-04-24 01:05:19.000,2021-04-21 20:51:16.000,1211.0,11278.0,401.0,77.0,118.0,183.0,Apache-2.0,,EasyOCR,conda-forge/EasyOCR,2021-04-24 01:05:19.000,1.3.1,12.0,198.0,198.0,https://pypi.org/project/EasyOCR,17137.0,42673.0,https://anaconda.org/conda-forge/EasyOCR,,,1.0,255364.0
290,thumbor,"A smart imaging service. It enables on-demand crop, re-sizing and flipping of images.",Image Processing,,https://github.com/thumbor/thumbor,True,29,thumbor/thumbor,https://github.com/thumbor/thumbor,2011-03-16 17:30:05.000,2021-04-15 05:15:14.000,2021-04-13 11:12:32.000,688.0,8336.0,2222.0,160.0,116.0,727.0,MIT,,thumbor,conda-forge/thumbor,2020-03-09 19:57:38.000,6.7.5,93.0,274.0,274.0,https://pypi.org/project/thumbor,23027.0,23027.0,https://anaconda.org/conda-forge/thumbor,,,1.0,
291,py-spy,A sampling profiler for Python programs. Written in Rust.,Debugging Tools,,https://github.com/benfred/py-spy,True,29,benfred/py-spy,https://github.com/benfred/py-spy,2018-08-01 02:22:15.000,2021-04-22 20:40:23.000,2021-03-22 04:36:47.000,226.0,6823.0,366.0,23.0,57.0,135.0,MIT,,py-spy,conda-forge/py-spy,2021-03-22 04:28:24.000,0.3.5,11.0,737.0,737.0,https://pypi.org/project/py-spy,575058.0,575530.0,https://anaconda.org/conda-forge/py-spy,2021-04-14 12:16:42.202,4297.0,1.0,4929.0
292,supervisor,Supervisor process control system for UNIX.,DevOps Tools,,https://github.com/Supervisor/supervisor,True,29,Supervisor/supervisor,https://github.com/Supervisor/supervisor,2010-12-08 00:48:48.000,2021-04-24 08:07:24.000,2021-03-19 17:28:22.000,1060.0,6790.0,2310.0,155.0,101.0,885.0,,,supervisor,conda-forge/supervisor,,,16.0,5829.0,5829.0,https://pypi.org/project/supervisor,937886.0,940463.0,https://anaconda.org/conda-forge/supervisor,2021-03-04 19:30:40.641,152089.0,2.0,
293,django-debug-toolbar,Display various debug information for Django.,Debugging Tools,,https://github.com/jazzband/django-debug-toolbar,True,29,jazzband/django-debug-toolbar,https://github.com/jazzband/django-debug-toolbar,2008-08-28 06:58:04.000,2021-04-23 10:29:07.000,2021-04-23 10:29:07.000,792.0,6446.0,,235.0,84.0,668.0,BSD-3-Clause,,django-debug-toolbar,conda-forge/django-debug-toolbar,,,17.0,37857.0,37857.0,https://pypi.org/project/django-debug-toolbar,1341834.0,1343645.0,https://anaconda.org/conda-forge/django-debug-toolbar,2021-04-14 17:34:22.219,110421.0,1.0,160.0
294,PyAutoGUI,PyAutoGUI is a cross-platform GUI automation Python module for human beings.,Testing,,https://github.com/asweigart/pyautogui,True,29,asweigart/pyautogui,https://github.com/asweigart/pyautogui,2014-07-17 23:30:38.000,2021-04-18 05:05:22.000,2021-04-18 05:05:11.000,680.0,4998.0,390.0,50.0,277.0,165.0,BSD-3-Clause,,pyautogui,conda-forge/pyautogui,,,10.0,7273.0,7273.0,https://pypi.org/project/pyautogui,464827.0,467684.0,https://anaconda.org/conda-forge/pyautogui,2020-10-13 12:17:23.308,117153.0,2.0,
295,flower,Real-time monitor and web admin for Celery.,Admin Panels,,https://github.com/mher/flower,True,29,mher/flower,https://github.com/mher/flower,2012-07-08 13:35:09.000,2021-04-19 09:19:56.000,2021-04-12 22:15:07.000,788.0,4733.0,1263.0,178.0,47.0,711.0,,,flower,conda-forge/flower,,,7.0,5772.0,5772.0,https://pypi.org/project/flower,880662.0,881969.0,https://anaconda.org/conda-forge/flower,2021-02-09 06:37:17.877,79785.0,2.0,
296,transitions,"A lightweight, object-oriented finite state machine implementation.",Algorithms and Design Patterns,,https://github.com/pytransitions/transitions,True,29,pytransitions/transitions,https://github.com/pytransitions/transitions,2014-10-12 20:59:09.000,2021-04-19 20:59:49.000,2021-04-19 20:59:48.000,423.0,3639.0,888.0,65.0,5.0,366.0,MIT,,transitions,conda-forge/transitions,2021-04-07 09:44:54.000,0.8.8,26.0,1583.0,1583.0,https://pypi.org/project/transitions,236592.0,237303.0,https://anaconda.org/conda-forge/transitions,2021-04-07 12:11:14.462,15653.0,1.0,
297,pymongo,The official Python client for MongoDB.,Database Drivers,,https://github.com/mongodb/mongo-python-driver,True,29,mongodb/mongo-python-driver,https://github.com/mongodb/mongo-python-driver,2009-01-15 15:18:06.000,2021-04-24 03:28:36.000,2021-04-23 22:11:35.000,888.0,3280.0,4687.0,183.0,,,Apache-2.0,,mongo-python-driver,conda-forge/mongo-python-driver,2020-12-02 23:37:26.000,3.11.2,10.0,94046.0,94046.0,https://pypi.org/project/mongo-python-driver,,,https://anaconda.org/conda-forge/mongo-python-driver,,,2.0,
298,bqplot,Interactive Plotting Library for the Jupyter Notebook.,Data Visualization,,https://github.com/bqplot/bqplot,True,29,bloomberg/bqplot,https://github.com/bqplot/bqplot,2015-09-26 04:02:18.000,2021-04-22 16:09:04.000,2021-04-21 13:59:49.000,404.0,3059.0,3329.0,51.0,192.0,333.0,Apache-2.0,bqplot/bqplot,bqplot,conda-forge/bqplot,2021-04-08 11:35:03.000,0.12.25,49.0,1380.0,1380.0,https://pypi.org/project/bqplot,38259.0,48181.0,https://anaconda.org/conda-forge/bqplot,2021-04-21 14:28:06.059,585456.0,3.0,
299,schema,A library for validating Python data structures.,Data Validation,,https://github.com/keleshev/schema,True,29,keleshev/schema,https://github.com/keleshev/schema,2012-08-19 18:56:20.000,2021-03-12 19:34:14.000,2021-03-12 19:34:14.000,162.0,2345.0,394.0,61.0,58.0,63.0,MIT,,schema,conda-forge/schema,2020-07-31 12:02:49.000,0.7.3,10.0,2709.0,2709.0,https://pypi.org/project/schema,978443.0,979655.0,https://anaconda.org/conda-forge/schema,2021-02-01 12:15:50.832,25460.0,3.0,
300,nikola,A static website and blog generator.,Static Site Generator,,https://github.com/getnikola/nikola,True,29,getnikola/nikola,https://github.com/getnikola/nikola,2012-04-14 13:53:22.000,2021-04-24 09:00:39.000,2021-04-13 16:30:52.000,331.0,2112.0,10204.0,219.0,30.0,2019.0,MIT,,nikola,conda-forge/nikola,2021-02-13 17:21:54.000,8.1.3,73.0,363.0,363.0,https://pypi.org/project/nikola,3118.0,3385.0,https://anaconda.org/conda-forge/nikola,2021-02-14 04:30:55.119,1071.0,2.0,
301,xlwings,A BSD-licensed library that makes it easy to call Python from Excel and vice versa.,Specific Formats Processing,,https://github.com/xlwings/xlwings,True,29,ZoomerAnalytics/xlwings,https://github.com/xlwings/xlwings,2014-03-17 13:03:20.000,2021-04-19 13:46:57.488,2021-04-19 10:11:10.000,348.0,1980.0,2092.0,54.0,295.0,950.0,,xlwings/xlwings,xlwings,conda-forge/xlwings,2021-04-19 10:25:28.000,0.23.1,94.0,14837.0,14837.0,https://pypi.org/project/xlwings,313531.0,320819.0,https://anaconda.org/conda-forge/xlwings,2021-04-19 13:46:57.488,315405.0,2.0,23792.0
302,VCR.py,Record and replay HTTP interactions on your tests.,Testing,,https://github.com/kevin1024/vcrpy,True,29,kevin1024/vcrpy,https://github.com/kevin1024/vcrpy,2012-05-29 04:52:00.000,2021-04-23 10:25:08.000,2020-10-09 20:38:37.000,259.0,1972.0,1006.0,109.0,63.0,247.0,MIT,,vcrpy,conda-forge/vcrpy,2020-10-09 20:39:26.000,4.1.1,52.0,2849.0,2849.0,https://pypi.org/project/vcrpy,1708618.0,1711786.0,https://anaconda.org/conda-forge/vcrpy,2020-10-09 23:08:36.024,196437.0,2.0,
303,twython,A Python wrapper for the Twitter API.,Third-party APIs,,https://github.com/ryanmcgrath/twython,True,29,ryanmcgrath/twython,https://github.com/ryanmcgrath/twython,2009-04-02 05:01:31.000,2021-02-06 22:47:57.000,2021-01-14 23:53:25.000,380.0,1777.0,844.0,100.0,21.0,299.0,MIT,,twython,conda-forge/twython,2019-03-28 14:12:06.000,3.7.0,4.0,4326.0,4326.0,https://pypi.org/project/twython,91038.0,96163.0,https://anaconda.org/conda-forge/twython,2018-05-08 05:03:20.094,240900.0,3.0,
304,PynamoDB,A Pythonic interface for [Amazon DynamoDB](https://aws.amazon.com/dynamodb/).,ORM,,https://github.com/pynamodb/PynamoDB,True,29,pynamodb/PynamoDB,https://github.com/pynamodb/PynamoDB,2014-01-20 02:18:35.000,2021-04-24 08:15:29.000,2021-03-26 17:59:13.000,343.0,1548.0,741.0,88.0,165.0,260.0,MIT,,PynamoDB,conda-forge/PynamoDB,2021-02-18 22:45:27.000,5.0.3,45.0,695.0,695.0,https://pypi.org/project/PynamoDB,648220.0,652430.0,https://anaconda.org/conda-forge/PynamoDB,2021-02-19 00:04:46.178,84208.0,2.0,
305,wemake-python-styleguide,The strictest and most opinionated python linter ever.,Code Analysis,,https://github.com/wemake-services/wemake-python-styleguide,True,29,wemake-services/wemake-python-styleguide,https://github.com/wemake-services/wemake-python-styleguide,2018-03-09 21:04:25.000,2021-04-24 06:15:33.000,2021-04-22 19:55:37.000,274.0,1443.0,1663.0,141.0,83.0,865.0,MIT,,wemake-python-styleguide,conda-forge/wemake-python-styleguide,2021-02-27 12:22:01.000,0.15.2,50.0,305.0,305.0,https://pypi.org/project/wemake-python-styleguide,63425.0,63425.0,https://anaconda.org/conda-forge/wemake-python-styleguide,,,2.0,
306,pyglet,A cross-platform windowing and multimedia library for Python.,GUI Development,,https://github.com/pyglet/pyglet,True,29,pyglet/pyglet,https://github.com/pyglet/pyglet,2016-07-15 15:07:12.983,2021-04-24 12:42:37.000,2021-04-24 12:41:10.000,146.0,779.0,4951.0,105.0,49.0,179.0,BSD-3-Clause,,pyglet,conda-forge/pyglet,2021-04-13 10:01:55.000,1.5.16,29.0,11129.0,11129.0,https://pypi.org/project/pyglet,410270.0,414630.0,https://anaconda.org/conda-forge/pyglet,2021-04-13 11:06:46.134,248545.0,1.0,
307,pyspider,A powerful spider system.,Web Crawling,,https://github.com/binux/pyspider,True,28,binux/pyspider,https://github.com/binux/pyspider,2014-02-21 19:18:47.000,2021-03-09 08:53:54.000,2020-08-02 17:34:20.000,3470.0,14954.0,1181.0,62.0,261.0,544.0,Apache-2.0,,pyspider,conda-forge/pyspider,2018-04-18 04:25:22.000,0.3.10,13.0,291.0,291.0,https://pypi.org/project/pyspider,5239.0,5239.0,https://anaconda.org/conda-forge/pyspider,,,1.0,
308,pgcli,PostgreSQL CLI with autocompletion and syntax highlighting.,Command-line Tools,,https://github.com/dbcli/pgcli,True,28,dbcli/pgcli,https://github.com/dbcli/pgcli,2014-10-12 17:32:33.000,2021-03-12 22:14:10.000,2021-03-12 22:14:09.000,423.0,9524.0,2228.0,155.0,123.0,464.0,BSD-3-Clause,,pgcli,conda-forge/pgcli,,,12.0,285.0,285.0,https://pypi.org/project/pgcli,36788.0,38889.0,https://anaconda.org/conda-forge/pgcli,2020-12-15 00:47:25.618,96656.0,2.0,
309,hug,A Python 3 framework for cleanly exposing APIs.,RESTful API,,https://github.com/hugapi/hug,True,28,hugapi/hug,https://github.com/hugapi/hug,2015-07-17 03:33:50.000,2021-03-18 20:14:48.000,2020-08-10 05:07:26.000,366.0,6482.0,2396.0,118.0,148.0,297.0,MIT,,hug,conda-forge/hug,2019-09-14 09:20:45.000,2.6.0,18.0,1052.0,1052.0,https://pypi.org/project/hug,30298.0,32443.0,https://anaconda.org/conda-forge/hug,2020-02-19 03:35:51.547,115864.0,3.0,
310,boltons,A set of pure-Python utilities.,Miscellaneous,,https://github.com/mahmoud/boltons,True,28,mahmoud/boltons,https://github.com/mahmoud/boltons,2013-02-20 06:17:12.000,2021-03-19 19:59:04.000,2021-03-07 03:46:14.000,289.0,5437.0,1481.0,69.0,32.0,87.0,,,boltons,conda-forge/boltons,2020-01-08 23:38:01.000,20.0.0,18.0,1393.0,1393.0,https://pypi.org/project/boltons,1006145.0,1013370.0,https://anaconda.org/conda-forge/boltons,2020-08-12 19:46:43.662,426282.0,3.0,19.0
311,librosa,Python library for audio and music analysis.,Audio,,https://github.com/librosa/librosa,True,28,librosa/librosa,https://github.com/librosa/librosa,2012-10-20 14:21:01.000,2021-04-24 02:20:44.000,2021-04-14 15:33:43.000,711.0,4431.0,,84.0,63.0,799.0,ISC,,librosa,conda-forge/librosa,2020-07-22 00:48:37.000,0.8.0,28.0,10586.0,10586.0,https://pypi.org/project/librosa,541660.0,546447.0,https://anaconda.org/conda-forge/librosa,2020-07-22 10:27:18.402,272871.0,2.0,
312,PyPDF2,"A library capable of splitting, merging and transforming PDF pages.",Specific Formats Processing,,https://github.com/mstamy2/PyPDF2,True,28,mstamy2/PyPDF2,https://github.com/mstamy2/PyPDF2,2012-01-06 17:13:38.000,2021-04-03 15:09:57.000,2018-06-25 19:55:36.000,835.0,3616.0,421.0,83.0,295.0,103.0,,,PyPDF2,conda-forge/PyPDF2,2016-05-18 16:58:35.000,1.26.0,3.0,16549.0,16549.0,https://pypi.org/project/PyPDF2,1498688.0,1501088.0,https://anaconda.org/conda-forge/PyPDF2,2018-11-20 20:54:08.416,139251.0,2.0,
313,plotnine,A grammar of graphics for Python based on ggplot2.,Data Visualization,,https://github.com/has2k1/plotnine,True,28,has2k1/plotnine,https://github.com/has2k1/plotnine,2017-04-24 19:00:44.000,2021-04-23 11:23:53.000,2021-04-20 13:00:09.000,133.0,2666.0,1690.0,82.0,60.0,367.0,GPL-2.0,,plotnine,conda-forge/plotnine,2021-03-25 12:57:10.000,0.8.0,10.0,1818.0,1818.0,https://pypi.org/project/plotnine,164359.0,166555.0,https://anaconda.org/conda-forge/plotnine,2021-03-25 12:31:04.423,103230.0,3.0,
314,facebook-sdk,Facebook Platform Python SDK.,Third-party APIs,,https://github.com/mobolic/facebook-sdk,True,28,mobolic/facebook-sdk,https://github.com/mobolic/facebook-sdk,2011-05-11 13:38:27.000,2021-03-29 13:41:34.000,2020-12-27 07:29:21.000,899.0,2592.0,544.0,99.0,19.0,214.0,Apache-2.0,,facebook-sdk,conda-forge/facebook-sdk,2018-08-09 15:36:11.000,3.0.0,1.0,2980.0,2980.0,https://pypi.org/project/facebook-sdk,446906.0,446906.0,https://anaconda.org/conda-forge/facebook-sdk,,,3.0,
315,Schematics,Data Structure Validation.,Data Validation,,https://github.com/schematics/schematics,True,28,schematics/schematics,https://github.com/schematics/schematics,2010-12-27 02:25:29.000,2021-04-04 02:01:21.000,2018-12-22 02:33:48.000,276.0,2414.0,1381.0,107.0,96.0,227.0,,,schematics,conda-forge/schematics,2015-11-03 23:56:21.000,1.1.1,2.0,922.0,922.0,https://pypi.org/project/schematics,469714.0,470368.0,https://anaconda.org/conda-forge/schematics,2019-07-17 17:13:38.920,13753.0,3.0,
316,keyboard,Hook and simulate global keyboard events on Windows and Linux.,Hardware,,https://github.com/boppreh/keyboard,True,28,boppreh/keyboard,https://github.com/boppreh/keyboard,2013-05-07 22:55:07.000,2021-03-26 17:18:06.000,2021-03-10 12:09:11.000,268.0,2335.0,748.0,30.0,245.0,153.0,MIT,,keyboard,conda-forge/keyboard,2020-03-23 21:46:31.000,0.13.5,23.0,3222.0,3222.0,https://pypi.org/project/keyboard,170675.0,170675.0,https://anaconda.org/conda-forge/keyboard,,,2.0,
317,python-decouple,Strict separation of settings from code.,Configuration,,https://github.com/henriquebastos/python-decouple,True,28,henriquebastos/python-decouple,https://github.com/henriquebastos/python-decouple,2014-02-25 04:16:08.000,2021-01-05 16:16:35.790,2021-01-05 14:37:00.000,133.0,1714.0,151.0,21.0,11.0,48.0,MIT,,python-decouple,conda-forge/python-decouple,2021-01-05 14:38:53.000,3.4,4.0,36033.0,36033.0,https://pypi.org/project/python-decouple,406618.0,407045.0,https://anaconda.org/conda-forge/python-decouple,2021-01-05 16:16:35.790,18386.0,1.0,
318,napalm,Cross-vendor API to manipulate network devices.,Network Virtualization,,https://github.com/napalm-automation/napalm,True,28,napalm-automation/napalm,https://github.com/napalm-automation/napalm,2015-03-23 14:43:45.000,2021-04-16 17:11:16.000,2021-03-29 10:11:41.000,448.0,1665.0,4429.0,162.0,101.0,399.0,Apache-2.0,,napalm,conda-forge/napalm,2020-09-03 12:17:41.000,3.2.0,31.0,602.0,602.0,https://pypi.org/project/napalm,30485.0,30485.0,https://anaconda.org/conda-forge/napalm,,,1.0,
