,name,description,category,resource,homepage,show,projectrank,github_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,star_count,contributor_count,open_issue_count,closed_issue_count,commit_count,license,updated_github_id,pypi_id,conda_id,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,trending
310,nikola,A static website and blog generator.,Static Site Generator,,https://github.com/getnikola/nikola,True,29,getnikola/nikola,https://github.com/getnikola/nikola,2012-04-14 13:53:22.000,2022-12-14 23:06:35.000,2022-12-14 23:06:38,350.0,2369.0,231.0,46.0,2064.0,10298.0,MIT,,nikola,conda-forge/nikola,2022-08-01 21:01:18,8.2.3,,1445.0,77.0,455.0,455.0,https://pypi.org/project/nikola,1163.0,https://anaconda.org/conda-forge/nikola,2022-05-24 15:21:58.853,6783.0,2.0,
311,python-magic,A Python interface to the libmagic file type identification library.,Files,,https://github.com/ahupp/python-magic,True,29,ahupp/python-magic,https://github.com/ahupp/python-magic,2010-03-31 22:40:33.000,2022-11-03 15:21:15.546,2022-10-24 15:42:37,245.0,2246.0,57.0,29.0,155.0,314.0,,,python-magic,conda-forge/python-magic,,,,6460104.0,7.0,34474.0,34474.0,https://pypi.org/project/python-magic,6457400.0,https://anaconda.org/conda-forge/python-magic,2022-11-03 15:21:15.546,183914.0,2.0,
312,httpretty,HTTP request mock tool for Python.,Testing,,https://github.com/gabrielfalcao/HTTPretty,True,29,gabrielfalcao/HTTPretty,https://github.com/gabrielfalcao/HTTPretty,2011-01-28 14:59:02.000,2022-10-27 07:20:49.000,2022-10-16 23:12:02,250.0,1998.0,105.0,92.0,142.0,684.0,MIT,,HTTPretty,conda-forge/HTTPretty,,,,486564.0,14.0,6884.0,6884.0,https://pypi.org/project/HTTPretty,483453.0,https://anaconda.org/conda-forge/HTTPretty,2021-08-16 20:48:49.567,252046.0,2.0,
313,ipdb,IPython-enabled [pdb](https://docs.python.org/3/library/pdb.html).,Debugging Tools,,https://github.com/gotcha/ipdb,True,29,gotcha/ipdb,https://github.com/gotcha/ipdb,2011-01-15 17:51:47.000,2022-12-13 16:03:56.000,2022-12-13 15:35:40,138.0,1640.0,54.0,58.0,124.0,371.0,BSD-3-Clause,,ipdb,conda-forge/ipdb,,,,2609033.0,12.0,36368.0,36368.0,https://pypi.org/project/ipdb,2604942.0,https://anaconda.org/conda-forge/ipdb,2021-06-24 04:21:01.798,315055.0,2.0,
314,Rope,Rope is a python refactoring library.,Refactoring,,https://github.com/python-rope/rope,True,29,python-rope/rope,https://github.com/python-rope/rope,2013-11-30 15:30:20.000,2022-12-15 12:33:22.000,2022-12-15 12:24:04,140.0,1467.0,73.0,72.0,205.0,2883.0,LGPL-3.0,,rope,conda-forge/rope,,,,630443.0,20.0,45714.0,45714.0,https://pypi.org/project/rope,616559.0,https://anaconda.org/conda-forge/rope,2022-11-25 09:09:24.765,944131.0,1.0,7.0
315,django-pipeline,An asset packaging library for Django.,Web Asset Management,,https://github.com/jazzband/django-pipeline,True,29,jazzband/django-pipeline,https://github.com/jazzband/django-pipeline,2011-06-03 19:01:34.000,2022-11-27 02:16:59.000,2022-08-06 03:59:07,351.0,1446.0,170.0,121.0,318.0,1179.0,MIT,,django-pipeline,conda-forge/django-pipeline,2022-01-10 19:06:21,2.0.8,,54404.0,10.0,2044.0,2044.0,https://pypi.org/project/django-pipeline,54404.0,https://anaconda.org/conda-forge/django-pipeline,,,1.0,
316,sentry-python,Sentry SDK for Python.,Logging,,https://github.com/getsentry/sentry-python,True,29,getsentry/sentry-python,https://github.com/getsentry/sentry-python,2018-06-18 22:51:10.000,2022-12-15 08:09:16.000,2022-12-14 15:12:04,318.0,1383.0,151.0,165.0,610.0,1581.0,BSD-2-Clause,,sentry-python,conda-forge/sentry-python,2022-11-22 12:40:32,1.11.1,3832.0,87.0,100.0,26738.0,26738.0,https://pypi.org/project/sentry-python,,https://anaconda.org/conda-forge/sentry-python,,,3.0,
317,mutagen,A Python module to handle audio metadata.,Audio,,https://github.com/quodlibet/mutagen,True,29,quodlibet/mutagen,https://github.com/quodlibet/mutagen,2016-04-07 17:10:15.000,2022-10-26 11:16:33.000,2022-10-26 11:16:33,127.0,1123.0,39.0,98.0,384.0,1746.0,GPL-2.0,,mutagen,conda-forge/mutagen,2022-10-09 18:20:43,release-1.46.0,57340.0,1093836.0,62.0,8913.0,8913.0,https://pypi.org/project/mutagen,1091177.0,https://anaconda.org/conda-forge/mutagen,2022-10-09 22:50:51.242,140786.0,2.0,
318,mxnet,A deep learning framework designed for both efficiency and flexibility.,Deep Learning,,https://github.com/apache/mxnet,True,28,dmlc/mxnet,https://github.com/apache/mxnet,2015-04-30 16:21:15.000,2022-12-14 16:35:59.000,2022-09-26 12:15:06,6523.0,20190.0,980.0,1783.0,7753.0,11893.0,Apache-2.0,apache/mxnet,mxnet,conda-forge/mxnet,2022-05-10 20:10:05,1.9.1,25696.0,364007.0,34.0,,,https://pypi.org/project/mxnet,363682.0,https://anaconda.org/conda-forge/mxnet,,,3.0,
319,Bokeh,Interactive Web Plotting for Python.,Data Visualization,,https://github.com/bokeh/bokeh,True,28,bokeh/bokeh,https://github.com/bokeh/bokeh,2012-03-26 15:40:01.000,2022-12-14 11:15:39.000,2022-12-12 16:24:18,3916.0,16990.0,624.0,674.0,6414.0,,BSD-3-Clause,,bokeh,conda-forge/bokeh,,,,3779613.0,48.0,177.0,177.0,https://pypi.org/project/bokeh,3639615.0,https://anaconda.org/conda-forge/bokeh,2022-12-12 20:33:04.197,9519910.0,3.0,
320,pyspider,A powerful spider system.,Web Crawling,,https://github.com/binux/pyspider,True,28,binux/pyspider,https://github.com/binux/pyspider,2014-02-21 19:18:47.000,2022-11-20 06:11:59.000,2020-08-02 17:34:20,3556.0,15679.0,62.0,269.0,548.0,1181.0,Apache-2.0,,pyspider,conda-forge/pyspider,2018-04-18 04:25:22,0.3.10,,1955.0,13.0,315.0,315.0,https://pypi.org/project/pyspider,1955.0,https://anaconda.org/conda-forge/pyspider,,,1.0,
321,mkdocs,Markdown friendly documentation generator.,Static Site Generator,,https://github.com/mkdocs/mkdocs,True,28,mkdocs/mkdocs/,https://github.com/mkdocs/mkdocs,2014-01-11 21:05:21.000,2022-12-14 20:47:05.000,2022-11-06 23:57:33,2051.0,15478.0,,104.0,1639.0,1821.0,BSD-2-Clause,,,conda-forge/,2022-11-01 18:34:14,1.4.2,,,8.0,28364.0,28364.0,,,https://anaconda.org/conda-forge/,,,3.0,
322,hug,A Python 3 framework for cleanly exposing APIs.,RESTful API,,https://github.com/hugapi/hug,True,28,hugapi/hug,https://github.com/hugapi/hug,2015-07-17 03:33:50.000,2022-12-12 06:13:11.000,2020-08-10 05:07:26,371.0,6678.0,118.0,163.0,297.0,2396.0,MIT,,hug,conda-forge/hug,2019-09-14 09:20:45,2.6.0,,58440.0,18.0,1682.0,1682.0,https://pypi.org/project/hug,56203.0,https://anaconda.org/conda-forge/hug,2022-01-26 18:19:20.470,165566.0,3.0,
323,csvkit,Utilities for converting to and working with CSV.,Specific Formats Processing,,https://github.com/wireservice/csvkit,True,28,wireservice/csvkit,https://github.com/wireservice/csvkit,2011-04-01 03:00:30.000,2022-11-22 15:10:06.000,2022-09-08 16:20:54,562.0,5235.0,104.0,64.0,799.0,1796.0,MIT,,csvkit,conda-forge/csvkit,,,,155924.0,7.0,1242.0,1242.0,https://pypi.org/project/csvkit,154807.0,https://anaconda.org/conda-forge/csvkit,2022-03-20 15:46:37.102,77096.0,2.0,
324,ptpython,Advanced Python REPL built on top of the [python-prompt-toolkit](https://github.com/jonathanslenders/python-prompt-..,Interactive Interpreter,,https://github.com/prompt-toolkit/ptpython,True,28,jonathanslenders/ptpython,https://github.com/prompt-toolkit/ptpython,2014-09-29 10:11:42.000,2022-12-07 23:31:52.000,2022-12-06 22:19:46,260.0,4626.0,52.0,205.0,150.0,465.0,BSD-3-Clause,prompt-toolkit/ptpython,ptpython,conda-forge/ptpython,,,,452479.0,4.0,2021.0,2021.0,https://pypi.org/project/ptpython,451114.0,https://anaconda.org/conda-forge/ptpython,2022-10-31 17:43:54.190,25937.0,1.0,
325,huey,Little multi-threaded task queue.,Task Queues,,https://github.com/coleifer/huey,True,28,coleifer/huey,https://github.com/coleifer/huey,2011-11-03 16:39:43.000,2022-12-14 02:37:32.000,2022-12-14 02:37:21,352.0,4297.0,66.0,,531.0,949.0,MIT,,huey,conda-forge/huey,2021-11-28 15:46:21,2.4.2,,70579.0,44.0,1026.0,1026.0,https://pypi.org/project/huey,70080.0,https://anaconda.org/conda-forge/huey,2019-10-16 15:34:27.487,27985.0,2.0,
326,PythonNet,Python Integration with the .NET Common Language Runtime (CLR).,Microsoft Windows,,https://github.com/pythonnet/pythonnet,True,28,pythonnet/pythonnet,https://github.com/pythonnet/pythonnet,2013-11-27 13:42:20.000,2022-12-08 15:00:35.000,2022-11-30 21:38:42,537.0,3437.0,98.0,94.0,1156.0,1959.0,MIT,,pythonnet,conda-forge/pythonnet,2022-11-02 23:28:48,3.0.1,529.0,148097.0,22.0,121.0,121.0,https://pypi.org/project/pythonnet,146727.0,https://anaconda.org/conda-forge/pythonnet,2022-11-03 11:21:58.327,57352.0,3.0,
327,textdistance,Compute distance between sequences with 30+ algorithms.,Text Processing,,https://github.com/life4/textdistance,True,28,orsinium/textdistance,https://github.com/life4/textdistance,2017-05-05 08:46:10.000,2022-09-18 19:00:35.403,2022-09-18 07:45:53,236.0,3014.0,13.0,,,376.0,MIT,life4/textdistance,textdistance,conda-forge/textdistance,2022-09-18 07:47:16,4.5.0,878.0,524163.0,11.0,3195.0,3195.0,https://pypi.org/project/textdistance,519127.0,https://anaconda.org/conda-forge/textdistance,2022-09-18 19:00:35.403,276171.0,2.0,
328,more-itertools,"More routines for operating on iterables, beyond `itertools`.",Functional Programming,,https://github.com/more-itertools/more-itertools,True,28,erikrose/more-itertools,https://github.com/more-itertools/more-itertools,2012-04-26 05:15:14.000,2022-12-05 14:42:14.000,2022-12-05 14:42:10,212.0,2820.0,92.0,13.0,214.0,1370.0,MIT,more-itertools/more-itertools,more-itertools,conda-forge/more-itertools,2022-10-18 13:47:01,9.0.0,2533.0,32882614.0,36.0,,,https://pypi.org/project/more-itertools,32732877.0,https://anaconda.org/conda-forge/more-itertools,2022-10-18 16:27:44.550,10179769.0,2.0,
329,bleach,A whitelist-based HTML sanitization and text linkification library.,HTML Manipulation,,https://github.com/mozilla/bleach,True,28,mozilla/bleach,https://github.com/mozilla/bleach,2010-02-19 01:12:41.000,2022-12-09 13:39:12.000,2022-12-09 13:39:11,224.0,2438.0,78.0,33.0,329.0,,,,bleach,conda-forge/bleach,,,,13145208.0,24.0,211688.0,211688.0,https://pypi.org/project/bleach,13006637.0,https://anaconda.org/conda-forge/bleach,2022-06-27 18:46:39.227,9838601.0,2.0,
330,dateutil,Extensions to the standard Python [datetime](https://docs.python.org/3/library/datetime.html) module.,Date and Time,,https://github.com/dateutil/dateutil,True,28,dateutil/dateutil,https://github.com/dateutil/dateutil,2014-11-19 18:56:16.000,2022-12-03 20:45:56.000,2022-12-03 20:07:04,415.0,1953.0,130.0,260.0,381.0,1571.0,,,dateutil,conda-forge/dateutil,2021-07-14 08:18:11,2.8.2,34819.0,374.0,18.0,865528.0,865528.0,https://pypi.org/project/dateutil,,https://anaconda.org/conda-forge/dateutil,,,2.0,
331,pyarmor,"A tool used to obfuscate python scripts, bind obfuscated scripts to fixed machine or expire obfuscated scripts.",Distribution,,https://github.com/dashingsoft/pyarmor,True,28,dashingsoft/pyarmor,https://github.com/dashingsoft/pyarmor,2017-08-26 04:11:53.000,2022-12-11 06:31:38.000,2022-12-11 06:09:29,201.0,1897.0,25.0,24.0,829.0,3533.0,,,pyarmor,conda-forge/pyarmor,2022-12-11 06:31:38,7.7.4,,575223.0,100.0,589.0,589.0,https://pypi.org/project/pyarmor,575223.0,https://anaconda.org/conda-forge/pyarmor,,,2.0,
332,twython,A Python wrapper for the Twitter API.,Third-party APIs,,https://github.com/ryanmcgrath/twython,True,28,ryanmcgrath/twython,https://github.com/ryanmcgrath/twython,2009-04-02 05:01:31.000,2022-07-30 23:24:29.000,2021-07-16 22:33:17,386.0,1850.0,103.0,19.0,305.0,853.0,MIT,,twython,conda-forge/twython,2021-07-16 22:38:58,3.9.1,,174999.0,6.0,5552.0,5552.0,https://pypi.org/project/twython,171127.0,https://anaconda.org/conda-forge/twython,2021-07-17 00:06:56.130,259445.0,3.0,
333,django-bootstrap4,Bootstrap 4 integration with Django.,Forms,,https://github.com/zostera/django-bootstrap4,True,28,zostera/django-bootstrap4,https://github.com/zostera/django-bootstrap4,2017-04-25 15:55:15.000,2022-12-15 09:00:40.000,2022-12-14 09:06:05,215.0,979.0,138.0,22.0,136.0,,BSD-3-Clause,,django-bootstrap4,conda-forge/django-bootstrap4,2021-05-20 08:44:02,3.0.1,,168487.0,7.0,83720.0,83720.0,https://pypi.org/project/django-bootstrap4,168112.0,https://anaconda.org/conda-forge/django-bootstrap4,2021-10-20 17:13:15.114,21402.0,2.0,
334,webassets,"Bundles, optimizes, and manages unique cache-busting URLs for static resources.",Web Asset Management,,https://github.com/miracle2k/webassets,True,28,miracle2k/webassets,https://github.com/miracle2k/webassets,2009-12-08 05:40:34.000,2022-07-31 02:42:09.000,2021-05-01 12:22:50,250.0,911.0,157.0,57.0,233.0,1418.0,BSD-2-Clause,,webassets,conda-forge/webassets,,,,185508.0,3.0,6049.0,6049.0,https://pypi.org/project/webassets,184826.0,https://anaconda.org/conda-forge/webassets,2019-12-24 13:40:58.186,51179.0,2.0,
335,flask-debugtoolbar,A port of the django-debug-toolbar to flask.,Debugging Tools,,https://github.com/pallets-eco/flask-debugtoolbar,True,28,mgood/flask-debugtoolbar,https://github.com/pallets-eco/flask-debugtoolbar,2011-12-16 20:03:04.000,2022-11-02 19:53:50.000,2022-11-02 19:53:49,128.0,859.0,45.0,40.0,68.0,290.0,BSD-3-Clause,pallets-eco/flask-debugtoolbar,flask-debugtoolbar,conda-forge/flask-debugtoolbar,2022-03-29 22:45:35,0.13.1,,147803.0,4.0,19831.0,19831.0,https://pypi.org/project/flask-debugtoolbar,147032.0,https://anaconda.org/conda-forge/flask-debugtoolbar,2022-03-30 02:13:06.339,57875.0,2.0,
336,pylibmc,A Python wrapper around the [libmemcached](https://libmemcached.org/libMemcached.html) interface.,Caching,,https://github.com/lericson/pylibmc,True,28,lericson/pylibmc,https://github.com/lericson/pylibmc,2009-07-31 19:51:02.000,2022-11-30 06:22:17.000,2022-08-26 08:23:03,123.0,459.0,52.0,20.0,172.0,611.0,BSD-3-Clause,,pylibmc,conda-forge/pylibmc,2022-08-26 08:40:12,1.6.3,48.0,209194.0,6.0,4261.0,4261.0,https://pypi.org/project/pylibmc,206659.0,https://anaconda.org/conda-forge/pylibmc,2022-10-30 09:50:56.819,194337.0,1.0,
337,pyenv,Simple Python version management.,Environment Management,,https://github.com/pyenv/pyenv,True,27,pyenv/pyenv,https://github.com/pyenv/pyenv,2012-08-31 06:57:52.000,2022-12-14 08:03:32.000,2022-12-13 17:05:01,2598.0,29851.0,401.0,26.0,1513.0,2979.0,MIT,,pyenv,conda-forge/pyenv,2022-12-08 07:07:47,2.3.8,,8789.0,64.0,,,https://pypi.org/project/pyenv,8789.0,https://anaconda.org/conda-forge/pyenv,,,1.0,
338,python-fire,A library for creating command line interfaces from absolutely any Python object.,Command-line Interface Development,,https://github.com/google/python-fire,True,27,google/python-fire,https://github.com/google/python-fire,2017-02-21 21:35:07.000,2022-12-12 20:46:22.000,2022-12-12 20:43:49,1303.0,23470.0,55.0,103.0,167.0,279.0,,,python-fire,conda-forge/python-fire,2022-12-12 20:36:55,0.5.0,,186.0,9.0,15674.0,15674.0,https://pypi.org/project/python-fire,186.0,https://anaconda.org/conda-forge/python-fire,,,2.0,
339,Ray,A system for parallel and distributed Python that unifies the machine learning ecosystem.,Distributed Computing,,https://github.com/ray-project/ray,True,27,ray-project/ray/,https://github.com/ray-project/ray,2016-10-25 19:38:30.000,2022-12-15 14:18:49.000,2022-12-15 14:14:02,3955.0,23075.0,,2436.0,9842.0,15374.0,Apache-2.0,,,conda-forge/,2022-12-13 19:56:57,ray-2.2.0,,,62.0,6642.0,6642.0,,,https://anaconda.org/conda-forge/,,,2.0,
340,magenta,A tool to generate music and art using artificial intelligence.,Miscellaneous,,https://github.com/magenta/magenta,True,27,magenta/magenta,https://github.com/magenta/magenta,2016-05-05 20:10:40.000,2022-11-26 08:01:22.000,2022-10-04 17:42:25,3555.0,18069.0,154.0,319.0,583.0,,Apache-2.0,,magenta,conda-forge/magenta,2022-08-01 18:18:44,2.1.4,,7072.0,48.0,395.0,395.0,https://pypi.org/project/magenta,7072.0,https://anaconda.org/conda-forge/magenta,,,3.0,
341,Zappa,A tool for deploying WSGI applications on AWS Lambda and API Gateway.,Serverless Frameworks,,https://github.com/Miserlou/Zappa,True,27,Miserlou/Zappa,https://github.com/Miserlou/Zappa,2016-01-20 21:57:04.000,2022-10-24 23:37:05.000,2021-02-20 16:10:31,1173.0,11886.0,260.0,604.0,666.0,2916.0,MIT,,Zappa,conda-forge/Zappa,2020-03-09 13:51:28,0.51.0,286.0,88962.0,6.0,,,https://pypi.org/project/Zappa,88957.0,https://anaconda.org/conda-forge/Zappa,,,1.0,
342,redis-py,The Python client for Redis.,Database Drivers,,https://github.com/redis/redis-py,True,27,andymccurdy/redis-py,https://github.com/redis/redis-py,2009-11-06 10:22:26.000,2022-12-15 13:33:48.000,2022-12-14 12:41:33,2194.0,10992.0,362.0,129.0,1182.0,2099.0,MIT,redis/redis-py,redis-py,conda-forge/redis-py,2022-12-04 10:47:59,4.4.0,,11070.0,42.0,,,https://pypi.org/project/redis-py,,https://anaconda.org/conda-forge/redis-py,2022-12-05 13:16:59.807,852402.0,2.0,-8.0
343,supervisor,Supervisor process control system for UNIX.,DevOps Tools,,https://github.com/Supervisor/supervisor,True,27,Supervisor/supervisor,https://github.com/Supervisor/supervisor,2010-12-08 00:48:48.000,2022-12-09 07:10:44.000,2022-09-10 18:18:47,1122.0,7580.0,166.0,118.0,973.0,,,,supervisor,conda-forge/supervisor,,,,2115525.0,18.0,8137.0,8137.0,https://pypi.org/project/supervisor,2112656.0,https://anaconda.org/conda-forge/supervisor,2022-10-30 07:43:58.180,226722.0,2.0,
344,PyMC,Markov Chain Monte Carlo sampling toolkit.,Science,,https://github.com/pymc-devs/pymc,True,27,pymc-devs/pymc3,https://github.com/pymc-devs/pymc,2009-05-05 09:43:50.000,2022-12-15 13:06:07.000,2022-12-15 13:06:06,1634.0,7182.0,428.0,150.0,2753.0,,,pymc-devs/pymc,pymc3,conda-forge/pymc3,2022-12-12 19:42:32,5.0.0,1905.0,381676.0,51.0,953.0,953.0,https://pypi.org/project/pymc3,375192.0,https://anaconda.org/conda-forge/pymc3,2022-05-20 12:40:09.903,478466.0,3.0,
345,PDFMiner,A tool for extracting information from PDF documents.,Specific Formats Processing,,https://github.com/euske/pdfminer,True,27,euske/pdfminer,https://github.com/euske/pdfminer,2010-12-12 12:50:22.000,2022-12-07 11:28:01.000,2020-01-18 07:00:32,1002.0,4915.0,28.0,199.0,43.0,540.0,MIT,,pdfminer,conda-forge/pdfminer,,,,177287.0,2.0,3392.0,3392.0,https://pypi.org/project/pdfminer,176945.0,https://anaconda.org/conda-forge/pdfminer,2021-02-15 15:07:18.804,26025.0,2.0,
346,mininet,A popular network emulator and API written in Python.,Network Virtualization,,https://github.com/mininet/mininet,True,27,mininet/mininet,https://github.com/mininet/mininet,2011-04-21 17:46:06.000,2022-11-23 00:43:54.000,2022-11-23 00:43:54,1600.0,4643.0,80.0,251.0,430.0,2048.0,BSD-3-Clause,,mininet,conda-forge/mininet,2021-02-11 01:52:19,2.3.0,481981.0,8932.0,6.0,179.0,179.0,https://pypi.org/project/mininet,3912.0,https://anaconda.org/conda-forge/mininet,,,3.0,
347,lightfm,A Python implementation of a number of popular recommendation algorithms.,Recommender Systems,,https://github.com/lyst/lightfm,True,27,lyst/lightfm,https://github.com/lyst/lightfm,2015-07-30 08:34:00.000,2022-11-05 20:34:08.000,2022-07-19 05:09:29,638.0,4207.0,44.0,121.0,351.0,463.0,Apache-2.0,,lightfm,conda-forge/lightfm,2020-11-27 19:48:30,1.16,,413864.0,8.0,871.0,871.0,https://pypi.org/project/lightfm,411510.0,https://anaconda.org/conda-forge/lightfm,2022-03-09 22:21:56.668,138929.0,2.0,
348,geopy,Python Geocoding Toolbox.,Geolocation,,https://github.com/geopy/geopy,True,27,geopy/geopy,https://github.com/geopy/geopy,2010-03-04 22:05:28.000,2022-11-13 14:50:04.191,2022-11-13 09:58:17,582.0,3829.0,128.0,19.0,242.0,1107.0,MIT,,geopy,conda-forge/geopy,2022-11-13 10:17:11,2.3.0,,4526227.0,35.0,,,https://pypi.org/project/geopy,4515237.0,https://anaconda.org/conda-forge/geopy,2022-11-13 14:50:04.191,890228.0,1.0,
349,tmuxp,A [tmux](https://github.com/tmux/tmux) session manager.,Command-line Tools,,https://github.com/tmux-python/tmuxp,True,27,tony/tmuxp,https://github.com/tmux-python/tmuxp,2013-08-27 05:51:11.000,2022-12-12 14:10:07.000,2022-12-12 14:09:53,219.0,3552.0,70.0,76.0,252.0,3404.0,MIT,tmux-python/tmuxp,tmuxp,conda-forge/tmuxp,2022-12-12 14:11:00,1.19.1,,3990.0,100.0,215.0,215.0,https://pypi.org/project/tmuxp,3990.0,https://anaconda.org/conda-forge/tmuxp,,,2.0,
350,bqplot,Interactive Plotting Library for the Jupyter Notebook.,Data Visualization,,https://github.com/bqplot/bqplot,True,27,bloomberg/bqplot,https://github.com/bqplot/bqplot,2015-09-26 04:02:18.000,2022-12-14 16:15:14.000,2022-09-29 15:04:10,439.0,3384.0,59.0,213.0,361.0,3545.0,Apache-2.0,bqplot/bqplot,bqplot,conda-forge/bqplot,2022-09-02 15:03:28,0.12.36,,152248.0,58.0,35.0,35.0,https://pypi.org/project/bqplot,138522.0,https://anaconda.org/conda-forge/bqplot,2022-09-02 17:23:26.370,1084405.0,3.0,
